URL,Name,data_provided_by,owner,Publishing Department,currentVersion,Frequency,source_link,supportedQueryFormats,fields,copyrightText,Application,definitionExpression,supportsPagination,canScaleSymbols,Source,supportsDistinct,hasLabels,supportsReturningQueryExtent,canModifyLayer,allowOthersToQuery,supportsStatistics,maxRecordCount,supportsTrueCurve,supportsOrderBy,owner_uid,supportsAdvancedQueries,supportsQueryWithDistance,useStandardizedQueries,hasM,isUnique,Department,isAscending,Contact Email,provenance,Last Update,Endpoint,Public Access Level,Geographic Coverage,Unique Identifier,Homepage,Publisher,capabilities,Theme,Issued,published_version_name,Contact Name,visits,parent_uid,effectiveMinScale,publication_stage,supportsDatumTransformation,maxScale,derived_view,description,htmlPopupType,published_version_uid,domain,geometryType,hasAttachments,public,contactemail,creation_date,license,api_endpoint,defaultVisibility,id,Spatial Reference wkid,displayField,last_update_date_data,downloads,keywords,category,minScale,type,u_id
https://data.seattle.gov/d/a98r-tztc,Fire 911 Map,Seattle Fire Department,Chris Metcalf,,,,http://web5.seattle.gov/MNM/incidentresponse.aspx,,,,,,,,,,,,,,,,,,i7d8-sc4w,,,,,,,,,official,,,,,,,,,,,,,3321,fthz-9fr6,,published,,,true,"Fire calls that have happened since 12:00 am of the current day. The current day is updated at 8 am, so the view is an 8 to 36 hour window depending on the current time.",,,data.seattle.gov,,,true,,2011-02-02T22:02Z,Creative Commons 1.0 Universal (Public Domain Dedication),https://data.seattle.gov/resource/a98r-tztc.json,,,,,2019-03-13T16:40Z,373,"seattle,911,fire",Public Safety,,map view,a98r-tztc
https://data.seattle.gov/d/vsae-57cr,Bridging The Gap Accomplishments 2007 to 2011,Seattle Department of Transportation,SDOT GIS,,,One Time,http://www.seattle.gov/transportation/BridgingtheGap.htm,,,,,,,,,,,,,,,,,,geh9-fb2x,,,,,,,,,official,,,,,,,,,,,,,1444,,,published,,,false,"In 2006, Seattle voters passed a nine-year, $365 million levy for transportation maintenance and improvements known as Bridging the Gap. The levy is complemented by a commercial parking tax. The levy funds programs to address the maintenance backlog for paving; sidewalk development and repairs; bridge repair, rehabilitation and seismic upgrades; tree pruning and planting; transit enhancements; and other much needed maintenance work. Funding also supports projects that implement the Bicycle and Pedestrian Master plans, create a Safe Routes to School Program, improve transit connections and help neighborhoods get larger projects built through the Neighborhood Street Fund large project program.",,,data.seattle.gov,,,true,chad.lynch@seattle.gov,2011-10-18T20:44Z,Public Domain,https://data.seattle.gov/resource/vsae-57cr.json,,,,,2018-12-20T00:47Z,961,archive,Transportation,,dataset,vsae-57cr
https://data.seattle.gov/d/52gz-md6f,Privately Owned Public Spaces Map,Seattle Department of Constructions and Inspections,Seattle Department of Construction and Inspections,,,as necessary,,,,,,,,,,,,,,,,,,,5wys-t5s3,,,,,,,,,official,,,,,,,,,,,,,12973,ajvs-k55z,,published,,,true,"Map of Privately Owned Public Spaces in Seattle. Privately Owned Public Spaces are created as a public benefit as part of a private development project, usually in exchange for certain project advantages allowed by City code.",,,data.seattle.gov,,,true,dpdsocialmedia@seattle.gov,2014-05-15T16:41Z,Public Domain,https://data.seattle.gov/resource/52gz-md6f.json,,,,,2018-12-27T18:37Z,266,,Community,,map view,52gz-md6f
https://data.seattle.gov/d/yt5q-6rp6,Public Outreach and Engagement Events Calendar,Mayor's Office,Seattle IT,,,,http://www.seattle.gov/engage/access.htm,,,,,,,,,,,,,,,,,,pfbu-yuv5,,,,,,,,,official,,,,,,,,,,,,,2277,8pec-7ugc,,published,,,true,,,,data.seattle.gov,,,true,,2011-09-30T09:23Z,Creative Commons 1.0 Universal (Public Domain Dedication),https://data.seattle.gov/resource/yt5q-6rp6.json,,,,,2016-05-18T08:31Z,342,,Community,,calendar,yt5q-6rp6
https://data.seattle.gov/d/55z8-f4gi,2011-2012 Proposed Budget - Expenditures Allowance by Budget Control Level (BCL),Mayor's Office,City Budget Office,,,One Time,http://www.seattle.gov/financedepartment/,,,,,,,,,,,,,,,,,,4fw3-mzms,,,,,,,,,official,,,,,,,,,,,,,2211,,,published,,,false,Excel version of the data included in Attachment A to the Budget Adoption Ordinance.  This data reflects all appropriations (by budget control level) included in the 2011-2012 Proposed Budget.,,,data.seattle.gov,,,true,,2010-10-05T22:55Z,Public Domain,https://data.seattle.gov/resource/55z8-f4gi.json,,,,,2011-08-21T02:48Z,1968,"budget,budget control level,expenditures,seattle,city of seattle,finance,budgets",City Business,,dataset,55z8-f4gi
https://data.seattle.gov/d/6qkn-8xvw,"PDRs Prior to using ""City of Seattle Public Records Request Center""",Seattle Police Department,spd2internetData,,,Daily,,,,,,,,,,,,,,,,,,,avyg-ej9j,,,,,,,,,official,,,,,,,,,,,,,3253,,,published,,,false,"PDRs Prior to using ""City of Seattle Public Records Request Center""",,,data.seattle.gov,,,true,,2013-09-06T23:20Z,,https://data.seattle.gov/resource/6qkn-8xvw.json,,,,,2016-09-07T08:15Z,1179,prior city of seattle public records request center,Public Safety,,dataset,6qkn-8xvw
https://data.seattle.gov/d/d9j6-s59d,Seattle Fire 911 Calls from 3/1/2010 to 3/1/2011,Seattle Fire Department,aznm1ke31,,,,http://web5.seattle.gov/MNM/incidentresponse.aspx,,,,,,,,,,,,,,,,,,3ge2-a5wg,,,,,,,,,community,,,,,,,,,,,,,2013,kzjm-xkqj,,published,,,true,Provides Seattle Fire Department 911 dispatches. Updated hourly.,,,data.seattle.gov,,,true,,2011-04-11T05:52Z,Creative Commons 1.0 Universal (Public Domain Dedication),https://data.seattle.gov/resource/d9j6-s59d.json,,,,,2019-03-13T16:40Z,281,"seattle,911,fire,dispatch e911",Public Safety,,filter,d9j6-s59d
https://data.seattle.gov/d/vsxr-aydq,Seattle Cultural Space Inventory,Office of Arts & Culture,"Pierce, Jeffrey",,,Monthly,http://www.seattle.gov/arts/,,,,,,,,,,,,,,,,,,n96i-9u3b,,,,,,,,,official,,,,,,,,,,,,,4379,,,published,,,false,"These are the results of this ongoing inventory of cultural space in Seattle. From the largest to the smallest, The Office of Arts & Culture are counting every theater, gallery, arts office, rehearsal room, library, music club, museum, and cinema in town.",,,data.seattle.gov,,,true,arts.culture@seattle.gov,2014-04-18T16:42Z,Public Domain,https://data.seattle.gov/resource/vsxr-aydq.json,,,,,2018-10-08T10:48Z,3551,"art,space,cultural,square,feet,theater,galley,museum,artist,organization,creative",Community,,dataset,vsxr-aydq
https://data.seattle.gov/d/k7a5-emiw,Seattle Police Department In-Car Video Dropped Frame Report,Seattle Police Department,spd2internetData,,,Other,,,,,,,,,,,,,,,,,,,avyg-ej9j,,,,,,,,,official,,,,,,,,,,,,,3460,,,published,,,false,,,,data.seattle.gov,,,true,,2014-08-21T17:08Z,,https://data.seattle.gov/resource/k7a5-emiw.json,,,,,2019-03-12T20:16Z,1241,,Public Safety,,dataset,k7a5-emiw
https://data.seattle.gov/d/mrut-u5ip,Map,Seattle Fire Department,Seattle Fire Department,,,10 minutes,http://web5.seattle.gov/MNM/incidentresponse.aspx,,,,,,,,,,,,,,,,,,eudm-snef,,,,,,,,,official,,,,,,,,,,,,,1946,kzjm-xkqj,,published,,,true,Provides Seattle Fire Department 911 dispatches. Updated every 10 minutes.,,,data.seattle.gov,,,true,,2012-05-25T18:51Z,Creative Commons 1.0 Universal (Public Domain Dedication),https://data.seattle.gov/resource/mrut-u5ip.json,,,,,2019-03-13T16:40Z,206,"seattle,911,fire,dispatch e911,sfd mobile",Public Safety,,map view,mrut-u5ip
https://data.seattle.gov/d/tx7w-y4g7,Motor Vehicle Thefts,Seattle Police Department,chrismetcalf-seattle,,,,http://seattle.gov/police/crime/default.htm,,,,,,,,,,,,,,,,,,fa8z-vufu,,,,,,,,,community,,,,,,,,,,,,,2111,3xqu-vnum,,published,,,true,Seattle Part 1 Crime stats by precinct,,,data.seattle.gov,,,true,,2010-02-08T19:07Z,Public Domain,https://data.seattle.gov/resource/tx7w-y4g7.json,,,,,2014-07-21T21:42Z,705,"crime,violent,seattle",Public Safety,,filter,tx7w-y4g7
https://data.seattle.gov/d/5i9t-pq32,multiView,Office of Economic Development,Department of Information Technology,,,,,,,,,,,,,,,,,,,,,,e9h7-rbra,,,,,,,,,official,,,,,,,,,,,,,4729,265m-q8pf,,published,,,true,,,,data.seattle.gov,,,true,,2013-07-31T16:27Z,Public Domain,https://data.seattle.gov/resource/5i9t-pq32.json,,,,,2018-04-04T18:15Z,389,,City Business,,filter,5i9t-pq32
https://data.seattle.gov/d/3wug-gg9f,Seattle Fire 911 since 8/21 above 45th Parallel,Seattle Fire Department,Sunil Garg,,,,http://web5.seattle.gov/MNM/incidentresponse.aspx,,,,,,,,,,,,,,,,,,t2qv-kvah,,,,,,,,,community,,,,,,,,,,,,,1982,fthz-9fr6,,published,,,true,,,,data.seattle.gov,,,true,,2010-08-22T22:04Z,Creative Commons 1.0 Universal (Public Domain Dedication),https://data.seattle.gov/resource/3wug-gg9f.json,,,,,2019-03-13T16:40Z,474,,Public Safety,,map view,3wug-gg9f
https://data.seattle.gov/d/euch-2npk,Type Visualization,Seattle Fire Department,Seattle Fire Department,,,10 minutes,http://web5.seattle.gov/MNM/incidentresponse.aspx,,,,,,,,,,,,,,,,,,r5m2-5pds,,,,,,,,,official,,,,,,,,,,,,,2286,kzjm-xkqj,,published,,,true,Provides Seattle Fire Department 911 dispatches. Updated every 10 minutes.,,,data.seattle.gov,,,true,,2012-02-08T18:56Z,Creative Commons 1.0 Universal (Public Domain Dedication),https://data.seattle.gov/resource/euch-2npk.json,,,,,2019-03-13T16:40Z,254,"seattle,911,fire,dispatch e911,sfd mobile",Public Safety,,chart,euch-2npk
https://data.seattle.gov/d/j7sn-tdzk,Public Art Data,Seattle Information Technology,Seattle IT,,,Other,,,,,,,,,,,,,,,,,,,pfbu-yuv5,,,,,,,,,official,,,,,,,,,,,,,2484,,,published,,,false,,,,data.seattle.gov,,,true,amanda.standley@seattle.gov,2012-04-11T18:24Z,Public Domain,https://data.seattle.gov/resource/j7sn-tdzk.json,,,,,2012-04-28T18:08Z,2990,,Community,,dataset,j7sn-tdzk
https://data.seattle.gov/d/3h7e-f49s,39th Ave NE Greenway at NE 62nd St,Seattle Department of Transportation,"Zuniga, Rafael",,,Monthly,,,,,,,,,,,,,,,,,,,psms-jbhq,,,,,,,,,official,,,,,,,,,,,,,3359,,,published,,,false,"The counters consist of two small tube sensors stretching across the street, which are attached to a small metal counting box made by Eco-Counter. The tubes only count people riding bikes. They are very accurate and designed to be used on greenways.",,,data.seattle.gov,,,true,rafael.zuniga@seattle.gov,2014-02-04T16:51Z,Public Domain,https://data.seattle.gov/resource/3h7e-f49s.json,,,,,2018-06-01T20:28Z,2199,"seattle,bike,counts,sdot,monthly data,bicycle,pedestrian",Transportation,,dataset,3h7e-f49s
https://data.seattle.gov/d/nyj5-2t3f,2013 Technology Access and Adoption Survey – Alpha,Seattle Information Technology,Seattle IT,,,One Time,http://www.seattle.gov/tech/indicators,,,,,,,,,,,,,,,,,,pfbu-yuv5,,,,,,,,,official,,,,,,,,,,,,,2425,,,published,,,false,"Before using this data set, refer to instructions below! 
Since 2000, the City's Information Technology Indicators project has been collecting extensive and statistically valid data on residential use of cable tv, broadband adoption and uses (including health, work, education, finance and civic engagement), barriers to broadband adoption, and customer service needs. This project is managed by our Community Technology Program with technical advice from our Citizens Telecommunications and Technology Advisory Board (CTTAB).  
INSTRUCTIONS FOR USING DATA SET
Do not pull down the data set and use it without using the code book. When you run the data set, be sure to refer to the Code Book for invalid or missing values for each question item (variables). 
You must recognize that the data here is unweighted; to replicate the figures in the City’s Information Technology Access and Adoption Report and get values that are representative of Seattle population, you should use the weights. There are 2 weighting variables, one that allows you to use the phone and online survey together (labeled ""weightfin"") and one that is for only the phone survey (labeled ""wgtphoneonly"", which excludes or zeros out everyone in the online survey).",,,data.seattle.gov,,,true,communitytechnology@seatte.gov,2014-04-25T20:55Z,Public Domain,https://data.seattle.gov/resource/nyj5-2t3f.json,,,,,2014-04-25T21:03Z,972,,Community,,dataset,nyj5-2t3f
https://data.seattle.gov/d/ajvi-aunb,2011 Real Time Fire Map,Seattle Fire Department,Cam Caldwell,,,,http://web5.seattle.gov/MNM/incidentresponse.aspx,,,,,,,,,,,,,,,,,,r5m2-5pds,,,,,,,,,official,,,,,,,,,,,,,2045,kzjm-xkqj,,published,,,true,Provides Seattle Fire Department 911 dispatches. Updated hourly.,,,data.seattle.gov,,,true,,2011-10-21T18:14Z,Creative Commons 1.0 Universal (Public Domain Dedication),https://data.seattle.gov/resource/ajvi-aunb.json,,,,,2019-03-13T16:40Z,305,"seattle,911,fire,dispatch e911",Public Safety,,map view,ajvi-aunb
https://data.seattle.gov/d/4ss6-4s75,Fire,Seattle Fire Department,Seattle Fire Department,,,5 minutes,http://web5.seattle.gov/MNM/incidentresponse.aspx,,,,,,,,,,,,,,,,,,7kwa-4bp2,,,,,,,,,community,,,,,,,,,,,,,2186,kzjm-xkqj,,published,,,true,Provides Seattle Fire Department 911 dispatches. Updated every 5 minutes.,,,data.seattle.gov,,,true,,2014-04-09T18:43Z,Creative Commons 1.0 Universal (Public Domain Dedication),https://data.seattle.gov/resource/4ss6-4s75.json,,,,,2019-03-13T16:40Z,137,"seattle,911,fire,dispatch e911,sfd mobile",Public Safety,,filter,4ss6-4s75
https://data.seattle.gov/d/nrfc-hypb,2014 Endorsed Budget - Expenditure Allowance by Budget Control Level (BCL),Budget Office,City Budget Office,,,One Time,,,,,,,,,,,,,,,,,,,4fw3-mzms,,,,,,,,,official,,,,,,,,,,,,,1969,,,published,,,false,"The City of Seattle implements biennial budgeting through the sequential adoption
of two one-year budgets. When adopting the budget for the first year of the biennium, the Council endorses a budget for the second year. 

The Endorsed Budget is the basis for a Proposed Budget for the second year of the biennium, and is reviewed and adopted in the fall of the first year of the biennium.

This data reflects all appropriations (by budget control level) included in the 2014 Endorsed Budget.",,,data.seattle.gov,,,true,citybudgetdata@seattle.gov,2013-06-07T21:20Z,,https://data.seattle.gov/resource/nrfc-hypb.json,,,,,2013-06-07T21:20Z,1765,2014 endorsed budget,Finance,,dataset,nrfc-hypb
https://data.seattle.gov/d/yniv-98qx,chart1,Seattle Police Department,eric,,,,http://seattle.gov/police/crime/default.htm,,,,,,,,,,,,,,,,,,j5yq-ymu6,,,,,,,,,community,,,,,,,,,,,,,1946,3xqu-vnum,,published,,,true,"Seattle Part 1 Crime stats by precinct
The precinct and beat data can be found at
http://data.seattle.gov/Government/Seattle-Police-Department-Beats/nnxn-434b",,,data.seattle.gov,,,true,,2010-09-29T20:43Z,Public Domain,https://data.seattle.gov/resource/yniv-98qx.json,,,,,2014-07-21T21:42Z,287,"crime,violent,seattle,police",Public Safety,,chart,yniv-98qx
https://data.seattle.gov/d/3bnw-v3aq,Madrona/Leschi Neighborhood - Bridging the Gap,Seattle Department of Transportation,Seattle IT,,,,http://www.seattle.gov/transportation/BridgingtheGap.htm,,,,,,,,,,,,,,,,,,pfbu-yuv5,,,,,,,,,official,,,,,,,,,,,,,411,,,published,,,true,,,,data.seattle.gov,,,true,,2012-02-01T20:42Z,Public Domain,https://data.seattle.gov/resource/3bnw-v3aq.json,,,,,2018-12-20T00:47Z,71,,Transportation,,filter,3bnw-v3aq
https://data.seattle.gov/d/2z5v-ecg8,Burke Gilman Trail north of NE 70th St Bike and Ped Counter,Seattle Department of Transportation,"Zuniga, Rafael",,,Monthly,,,,,,,,,,,,,,,,,,,psms-jbhq,,,,,,,,,official,,,,,,,,,,,,,3424,,,published,,,false,These sensors counts both people riding bikes and pedestrians. Separate volumes are tallied for each travel mode. Wires in a diamond formation in the concrete detect bikes and an infrared sensor mounted on a wooden post detects pedestrians. The counters also capture the direction of travel for both bikes and pedestrians.,,,data.seattle.gov,,,true,rafael.zuniga@seattle.gov,2014-02-04T16:15Z,Public Domain,https://data.seattle.gov/resource/2z5v-ecg8.json,,,,,2019-03-04T22:38Z,2415,"seattle,bike,counts,sdot,monthly data,bicycle,pedestrian",Transportation,,dataset,2z5v-ecg8
https://data.seattle.gov/d/nvqc-w7eg,real-time 911,Seattle Fire Department,Seattle Fire Department,,,10 minutes,http://web5.seattle.gov/MNM/incidentresponse.aspx,,,,,,,,,,,,,,,,,,gjj7-mkqc,,,,,,,,,community,,,,,,,,,,,,,3298,kzjm-xkqj,,published,,,true,Provides Seattle Fire Department 911 dispatches. Updated every 10 minutes.,,,data.seattle.gov,,,true,,2012-03-28T19:46Z,Creative Commons 1.0 Universal (Public Domain Dedication),https://data.seattle.gov/resource/nvqc-w7eg.json,,,,,2019-03-13T16:40Z,318,"seattle,911,fire,dispatch e911,sfd mobile",Public Safety,,filter,nvqc-w7eg
https://data.seattle.gov/d/j4vh-b42a,Broadway Cycle Track North Of E Union St,Seattle Department of Transportation,"Zuniga, Rafael",,,Monthly,,,,,,,,,,,,,,,,,,,psms-jbhq,,,,,,,,,official,,,,,,,,,,,,,3030,,,published,,,false,"The counters consist of two small tube sensors stretching across the street, which are attached to a small metal counting box made by Eco-Counter. The tubes only count people riding bikes. They are very accurate and designed to be used on greenways and cycle tracks.",,,data.seattle.gov,,,true,,2014-07-24T17:22Z,Public Domain,https://data.seattle.gov/resource/j4vh-b42a.json,,,,,2019-02-07T23:07Z,1896,"seattle,bike,counts,sdot,monthly data,bicycle,pedestrian",Transportation,,dataset,j4vh-b42a
https://data.seattle.gov/d/8hd2-sxn3,Safety Group - Bridging the Gap,Seattle Department of Transportation,Seattle IT,,,,http://www.seattle.gov/transportation/BridgingtheGap.htm,,,,,,,,,,,,,,,,,,pfbu-yuv5,,,,,,,,,official,,,,,,,,,,,,,830,,,published,,,true,,,,data.seattle.gov,,,true,,2012-02-01T20:42Z,Public Domain,https://data.seattle.gov/resource/8hd2-sxn3.json,,,,,2018-12-20T00:47Z,111,,Transportation,,filter,8hd2-sxn3
https://data.seattle.gov/d/7mre-hcut,Grouped by Hour,Seattle Department of Transportation,Department of Transportation,,,as data is available,,,,,,,,,,,,,,,,,,,r5m2-5pds,,,,,,,,,official,,,,,,,,,,,,,3169,,,published,,,true,"The Fremont Bridge Bicycle Counter records the number of bikes that cross the bridge using the pedestrian/bicycle pathways. Inductive loops on the east and west pathways count the passing of bicycles regardless of travel direction. The data consists of a date/time field: Date, east pathway count field: Fremont Bridge NB,  and west pathway count field: Fremont Bridge SB. The count fields represent the total bicycles detected during the specified one hour period. Direction of travel is not specified, but in general most traffic in the Fremont Bridge NB field is travelling northbound and most traffic in the Fremont Bridge SB field is travelling southbound.",,,data.seattle.gov,,,true,,2013-06-04T21:41Z,Public Domain,https://data.seattle.gov/resource/7mre-hcut.json,,,,,2019-03-04T22:43Z,267,"bicycle,traffic,fremont,seattle,counts",Transportation,,filter,7mre-hcut
https://data.seattle.gov/d/6wtz-ezyw,Fire Calls - Seattle only,Seattle Fire Department,Kevinator,,,,http://web5.seattle.gov/MNM/incidentresponse.aspx,,,,,,,,,,,,,,,,,,vyk7-k857,,,,,,,,,community,,,,,,,,,,,,,1666,fthz-9fr6,,published,,,true,"Fire calls that have happened since 12:00 am of the current day. The current day is updated at 8 am, so the view is an 8 to 36 hour window depending on the current time.",,,data.seattle.gov,,,true,,2010-11-13T01:24Z,Creative Commons 1.0 Universal (Public Domain Dedication),https://data.seattle.gov/resource/6wtz-ezyw.json,,,,,2019-03-13T16:40Z,407,"seattle,911,fire",Public Safety,,calendar,6wtz-ezyw
https://data.seattle.gov/d/ryap-c7hr,Bike Master Plan Implementation Project - Bridging the Gap,Seattle Department of Transportation,Seattle IT,,,,http://www.seattle.gov/transportation/BridgingtheGap.htm,,,,,,,,,,,,,,,,,,pfbu-yuv5,,,,,,,,,official,,,,,,,,,,,,,624,,,published,,,true,,,,data.seattle.gov,,,true,,2012-02-01T20:43Z,Public Domain,https://data.seattle.gov/resource/ryap-c7hr.json,,,,,2018-12-20T00:47Z,47,,Transportation,,filter,ryap-c7hr
https://data.seattle.gov/d/933p-7at6,Madrona Fire Map,Seattle Fire Department,Cam Caldwell,,,,http://web5.seattle.gov/MNM/incidentresponse.aspx,,,,,,,,,,,,,,,,,,r5m2-5pds,,,,,,,,,official,,,,,,,,,,,,,1092,kzjm-xkqj,,published,,,true,Provides Seattle Fire Department 911 dispatches. Updated hourly.,,,data.seattle.gov,,,true,,2012-04-19T23:59Z,Creative Commons 1.0 Universal (Public Domain Dedication),https://data.seattle.gov/resource/933p-7at6.json,,,,,2019-03-13T16:40Z,236,"seattle,911,fire,dispatch e911",Public Safety,,map view,933p-7at6
